fact_id,time_id,region_id,segment_id,reason_id,Beginning_Customers,New_Customers,Lost_Customers,Net_Customers,Running_Total,Beginning_MRR,Expansion_MRR,Lost_MRR,Net_MRR,Running_Total_MRR,Churn_Rate,Retention_Rate,Missing_Records,Duplicate_Customers,Invalid_Churn_Records,Data_Quality_Status,Last_Updated_Date
2481,9,2,11,7,10018,537,591,-54,9964,5995648506.840332,346166789.2969056,383392735.184073,-37225945.887167394,5958422560.953165,0.058993811139948,0.941006188860052,0,0,0,Đạt,2026-06-14
2482,10,2,11,7,9964,527,844,-317,9647,5958422560.953165,288541642.57053214,486090938.5084257,-197549295.9378936,5760873265.015271,0.0847049377759935,0.9152950622240064,0,0,0,Đạt,2026-06-14
2483,11,2,11,7,9647,634,239,395,10042,5760873265.015271,340718574.59710693,142234328.0134859,198484246.58362105,5959357511.598892,0.0247745413081787,0.9752254586918212,0,0,0,Đạt,2026-06-14
2484,12,2,11,7,10042,238,394,-156,9886,5959357511.598892,134642469.5102112,221795642.832871,-87153173.32265979,5872204338.276233,0.0392352121091416,0.9607647878908584,0,0,0,Đạt,2026-06-14
2485,1,2,11,8,4069,291,218,73,4142,17139828916.247334,1264124227.409331,1038108573.1499408,226015654.25939023,17365844570.506725,0.0535758171540919,0.946424182845908,0,0,0,Đạt,2026-06-14
2486,2,2,11,8,4142,450,204,246,4388,17365844570.506725,1744602483.909541,784327474.6338656,960275009.275675,18326119579.7824,0.0492515692901979,0.950748430709802,0,0,0,Đạt,2026-06-14
2487,3,2,11,8,4388,502,120,382,4770,18326119579.7824,2080322984.8756764,482788124.661516,1597534860.2141604,19923654439.996563,0.0273473108477666,0.9726526891522334,0,0,0,Đạt,2026-06-14
2488,4,2,11,8,4770,457,403,54,4824,19923654439.996563,1639661788.171044,1369704333.597545,269957454.5734992,20193611894.57006,0.0844863731656184,0.9155136268343816,0,0,0,Đạt,2026-06-14
2489,5,2,11,8,4824,215,416,-201,4623,20193611894.57006,996642346.9188198,1905052993.8185556,-908410646.8997356,19285201247.670326,0.0862354892205638,0.913764510779436,0,0,0,Đạt,2026-06-14
2490,6,2,11,8,4623,567,64,503,5126,19285201247.670326,2513605529.010028,293621594.8044073,2219983934.205621,21505185181.875942,0.0138438243564784,0.9861561756435216,0,0,0,Đạt,2026-06-14
2491,7,2,11,8,5126,224,353,-129,4997,21505185181.875942,890345521.8363159,1718343512.2840333,-827997990.4477174,20677187191.42823,0.0688646117830667,0.9311353882169332,0,0,0,Đạt,2026-06-14
2492,8,2,11,8,4997,646,218,428,5425,20677187191.42823,3112170744.0307784,794202601.3145509,2317968142.7162275,22995155334.14446,0.0436261757054232,0.9563738242945768,0,0,0,Đạt,2026-06-14
2493,9,2,11,8,5425,320,321,-1,5424,22995155334.14446,1532426191.7709217,1307921482.4890902,224504709.2818313,23219660043.42629,0.0591705069124424,0.9408294930875576,0,0,0,Đạt,2026-06-14
2494,10,2,11,8,5424,489,179,310,5734,23219660043.42629,2088926549.6924212,841103979.9837346,1247822569.7086868,24467482613.13497,0.0330014749262536,0.9669985250737464,0,0,0,Đạt,2026-06-14
2495,11,2,11,8,5734,523,409,114,5848,24467482613.13497,2322119687.948084,1873935817.3264024,448183870.6216815,24915666483.756657,0.0713289152424136,0.9286710847575864,0,0,0,Đạt,2026-06-14
2496,12,2,11,8,5848,359,96,263,6111,24915666483.756657,1761999996.8492668,465756740.87204665,1296243255.97722,26211909739.733875,0.0164158686730506,0.9835841313269492,0,0,0,Đạt,2026-06-14
2497,1,2,12,1,7510,274,452,-178,7332,13144328073.480911,472938358.3864912,799666888.1347451,-326728529.7482539,12817599543.732658,0.0601864181091877,0.9398135818908122,0,0,0,Đạt,2026-06-14
2498,2,2,12,1,7332,629,680,-51,7281,12817599543.732658,1057424795.7296598,1095771841.612997,-38347045.88333726,12779252497.84932,0.0927441352973268,0.9072558647026732,0,0,0,Đạt,2026-06-14
2499,3,2,12,1,7281,524,554,-30,7251,12779252497.84932,1033518042.4115422,1138090409.8229723,-104572367.41143012,12674680130.437893,0.0760884493888202,0.9239115506111798,0,0,0,Đạt,2026-06-14
2500,4,2,12,1,7251,829,102,727,7978,12674680130.437893,1481232370.6914396,213488345.9202032,1267744024.7712364,13942424155.209127,0.0140670252378982,0.9859329747621016,0,0,0,Đạt,2026-06-14
2501,5,2,12,1,7978,179,458,-279,7699,13942424155.209127,311604743.9769729,786437457.273199,-474832713.2962261,13467591441.9129,0.0574078716470293,0.9425921283529708,0,0,0,Đạt,2026-06-14
2502,6,2,12,1,7699,969,409,560,8259,13467591441.9129,1361234774.99385,851713823.3507326,509520951.6431174,13977112393.55602,0.0531237823093908,0.9468762176906091,0,0,0,Đạt,2026-06-14
2503,7,2,12,1,8259,337,310,27,8286,13977112393.55602,608214124.9990942,451256359.4055334,156957765.59356087,14134070159.14958,0.0375348105097469,0.9624651894902532,0,0,0,Đạt,2026-06-14
2504,8,2,12,1,8286,1181,232,949,9235,14134070159.14958,2052740005.7644932,327680438.12600744,1725059567.638486,15859129726.788069,0.0279990345160511,0.9720009654839488,0,0,0,Đạt,2026-06-14
2505,9,2,12,1,9235,1187,902,285,9520,15859129726.788069,1984628153.891803,1427395804.5768027,557232349.3150003,16416362076.103067,0.0976719003789929,0.902328099621007,0,0,0,Đạt,2026-06-14
2506,10,2,12,1,9520,1016,470,546,10066,16416362076.103067,2080653768.6882637,666539463.2395945,1414114305.448669,17830476381.551735,0.0493697478991596,0.9506302521008404,0,0,0,Đạt,2026-06-14
2507,11,2,12,1,10066,1164,487,677,10743,17830476381.551735,2342093917.8634057,916594662.3719704,1425499255.4914355,19255975637.04317,0.0483806874627458,0.951619312537254,0,0,0,Đạt,2026-06-14
2508,12,2,12,1,10743,1123,514,609,11352,19255975637.04317,1953216751.67868,1054579713.693078,898637037.9856023,20154612675.02877,0.0478451084427068,0.9521548915572932,0,0,0,Đạt,2026-06-14
2509,1,2,12,2,6241,764,97,667,6908,28433595835.146984,3393828617.3113284,404769970.9830098,2989058646.3283186,31422654481.475304,0.0155423810286813,0.9844576189713188,0,0,0,Đạt,2026-06-14
2510,2,2,12,2,6908,499,685,-186,6722,31422654481.475304,2539719863.1907144,3056478211.7097325,-516758348.5190182,30905896132.956284,0.099160393746381,0.900839606253619,0,0,0,Đạt,2026-06-14
2511,3,2,12,2,6722,690,603,87,6809,30905896132.956284,2840487996.7699165,2421623955.6966705,418864041.073246,31324760174.02953,0.0897054448080928,0.9102945551919072,0,0,0,Đạt,2026-06-14
2512,4,2,12,2,6809,985,250,735,7544,31324760174.02953,3749416118.396905,1294684925.4179635,2454731192.978941,33779491367.00847,0.0367161110295197,0.9632838889704802,4,0,1,Cần kiểm tra,2026-06-14
2513,5,2,12,2,7544,1041,502,539,8083,33779491367.00847,4261308806.862172,2205141709.894318,2056167096.967854,35835658463.976326,0.066542948038176,0.933457051961824,0,0,0,Đạt,2026-06-14
2514,6,2,12,2,8083,455,276,179,8262,35835658463.976326,2479824341.167843,1389392094.5598495,1090432246.6079931,36926090710.58432,0.034145737968576,0.965854262031424,8,8,0,Cần kiểm tra,2026-06-14
2515,7,2,12,2,8262,738,151,587,8849,36926090710.58432,2933821262.9641523,573162815.42383,2360658447.5403223,39286749158.12464,0.0182764463810215,0.9817235536189785,8,0,0,Cần kiểm tra,2026-06-14
2516,8,2,12,2,8849,981,772,209,9058,39286749158.12464,3941751575.49079,3698070378.305866,243681197.18492413,39530430355.30956,0.0872414962142615,0.9127585037857384,0,0,0,Đạt,2026-06-14
2517,9,2,12,2,9058,178,656,-478,8580,39530430355.30956,695214145.5860659,3206152833.5558085,-2510938687.969743,37019491667.33982,0.0724221682490616,0.9275778317509384,0,0,0,Đạt,2026-06-14
2518,10,2,12,2,8580,1151,445,706,9286,37019491667.33982,5101295406.274555,1932649981.5705,3168645424.704056,40188137092.04388,0.0518648018648018,0.948135198135198,0,0,0,Đạt,2026-06-14
2519,11,2,12,2,9286,838,410,428,9714,40188137092.04388,3895125180.370221,2057174439.9776795,1837950740.3925416,42026087832.43642,0.0441524876157656,0.9558475123842344,0,0,0,Đạt,2026-06-14
2520,12,2,12,2,9714,1297,383,914,10628,42026087832.43642,6773034745.165828,2072878457.9697847,4700156287.196043,46726244119.63246,0.0394276302244183,0.9605723697755816,0,0,0,Đạt,2026-06-14
2521,1,2,12,3,7524,390,159,231,7755,33412884181.71821,1885655346.9276495,639907591.7737583,1245747755.1538916,34658631936.8721,0.0211323763955342,0.9788676236044656,0,0,0,Đạt,2026-06-14
2522,2,2,12,3,7755,878,771,107,7862,34658631936.8721,3205817586.854622,3492375707.5811543,-286558120.72653246,34372073816.14557,0.0994197292069632,0.9005802707930367,0,0,0,Đạt,2026-06-14
2523,3,2,12,3,7862,1130,264,866,8728,34372073816.14557,5603790741.265834,1298357685.6946142,4305433055.571219,38677506871.71679,0.0335792419231747,0.9664207580768251,0,0,0,Đạt,2026-06-14
2524,4,2,12,3,8728,371,629,-258,8470,38677506871.71679,1931433959.9017065,3350605401.6759653,-1419171441.7742589,37258335429.94253,0.0720669110907424,0.9279330889092576,0,0,0,Đạt,2026-06-14
2525,5,2,12,3,8470,149,683,-534,7936,37258335429.94253,783122333.8513639,2478914437.5584755,-1695792103.7071116,35562543326.23541,0.0806375442739079,0.919362455726092,0,0,0,Đạt,2026-06-14
2526,6,2,12,3,7936,969,222,747,8683,35562543326.23541,5064044779.323989,1135477929.043198,3928566850.280791,39491110176.516205,0.0279737903225806,0.9720262096774194,0,0,0,Đạt,2026-06-14
2527,7,2,12,3,8683,172,462,-290,8393,39491110176.516205,833137099.0884382,2393111289.411995,-1559974190.323557,37931135986.19265,0.0532074167914315,0.9467925832085684,0,0,0,Đạt,2026-06-14
2528,8,2,12,3,8393,491,513,-22,8371,37931135986.19265,2213234802.8119054,2713604900.222204,-500370097.4102984,37430765888.78235,0.0611223638746574,0.9388776361253426,0,0,0,Đạt,2026-06-14
2529,9,2,12,3,8371,88,550,-462,7909,37430765888.78235,349072152.1588407,2511519515.606776,-2162447363.447936,35268318525.33441,0.0657030223390276,0.9342969776609724,0,0,0,Đạt,2026-06-14
2530,10,2,12,3,7909,501,573,-72,7837,35268318525.33441,2076341230.942163,2717309339.052124,-640968108.109961,34627350417.22445,0.0724491086104438,0.9275508913895562,0,0,0,Đạt,2026-06-14
2531,11,2,12,3,7837,445,144,301,8138,34627350417.22445,2323412194.8226275,643716305.6809642,1679695889.1416633,36307046306.36611,0.0183743779507464,0.9816256220492536,0,0,0,Đạt,2026-06-14
2532,12,2,12,3,8138,793,397,396,8534,36307046306.36611,3116528369.775701,1459204260.4234338,1657324109.3522675,37964370415.718376,0.0487834848857213,0.9512165151142788,0,0,0,Đạt,2026-06-14
2533,1,2,12,4,6742,791,433,358,7100,21160445839.24172,2785012904.5792346,1433563861.7726293,1351449042.806605,22511894882.048325,0.0642242657964995,0.9357757342035004,0,0,0,Đạt,2026-06-14
2534,2,2,12,4,7100,575,593,-18,7082,22511894882.048325,1740597645.1001706,1960258588.000702,-219660942.9005313,22292233939.147797,0.0835211267605633,0.9164788732394368,0,0,0,Đạt,2026-06-14
2535,3,2,12,4,7082,457,562,-105,6977,22292233939.147797,1250536072.4923997,1783263196.6183405,-532727124.125941,21759506815.02185,0.0793561140920643,0.9206438859079356,0,0,0,Đạt,2026-06-14
2536,4,2,12,4,6977,735,254,481,7458,21759506815.02185,1949009551.650578,926357466.1565332,1022652085.4940448,22782158900.515896,0.0364053318045005,0.9635946681954995,0,0,0,Đạt,2026-06-14
2537,5,2,12,4,7458,104,153,-49,7409,22782158900.515896,281207110.9056228,560997739.478376,-279790628.57275325,22502368271.943146,0.0205148833467417,0.9794851166532582,0,0,0,Đạt,2026-06-14
2538,6,2,12,4,7409,92,145,-53,7356,22502368271.943146,284207611.3040678,503612497.00667423,-219404885.70260644,22282963386.240536,0.0195707922796598,0.98042920772034,0,0,0,Đạt,2026-06-14
2539,7,2,12,4,7356,658,593,65,7421,22282963386.240536,1684157147.8810074,1601914169.2956576,82242978.5853498,22365206364.82589,0.0806144643828167,0.9193855356171832,0,0,0,Đạt,2026-06-14
2540,8,2,12,4,7421,494,708,-214,7207,22365206364.82589,1562278321.4101596,2333259101.532416,-770980780.1222563,21594225584.70363,0.0954049319498719,0.904595068050128,0,0,0,Đạt,2026-06-14
2541,9,2,12,4,7207,231,423,-192,7015,21594225584.70363,744968954.3868828,1370649022.907414,-625680068.5205312,20968545516.183098,0.0586929374219508,0.9413070625780492,0,0,0,Đạt,2026-06-14
2542,10,2,12,4,7015,921,578,343,7358,20968545516.183098,3086086938.4708714,1842627630.9589105,1243459307.5119612,22212004823.69506,0.0823948681397006,0.9176051318602994,0,0,0,Đạt,2026-06-14
2543,11,2,12,4,7358,993,296,697,8055,22212004823.69506,2995551955.455077,844021718.3072227,2151530237.1478543,24363535060.842915,0.0402283229138352,0.9597716770861648,0,0,0,Đạt,2026-06-14
2544,12,2,12,4,8055,331,496,-165,7890,24363535060.842915,1058523126.6883576,1580890326.0599854,-522367199.3716278,23841167861.471287,0.061576660459342,0.938423339540658,0,0,0,Đạt,2026-06-14
2545,1,2,12,5,4320,329,220,109,4429,2355546995.1044216,170492605.5287407,140355541.90866932,30137063.62007138,2385684058.724493,0.0509259259259259,0.949074074074074,0,0,0,Đạt,2026-06-14
2546,2,2,12,5,4429,398,436,-38,4391,2385684058.724493,203804585.42240956,225374047.4426637,-21569462.020254165,2364114596.704239,0.0984420862497177,0.9015579137502824,0,0,0,Đạt,2026-06-14
2547,3,2,12,5,4391,165,347,-182,4209,2364114596.704239,90811397.7091812,174039452.05808756,-83228054.34890637,2280886542.3553324,0.0790252789797312,0.9209747210202688,0,0,0,Đạt,2026-06-14
2548,4,2,12,5,4209,513,407,106,4315,2280886542.3553324,329186333.82542545,219997218.87806344,109189114.947362,2390075657.3026943,0.0966975528629128,0.9033024471370872,0,0,0,Đạt,2026-06-14
2549,5,2,12,5,4315,394,276,118,4433,2390075657.3026943,172482492.5043082,144925345.71277615,27557146.79153204,2417632804.0942264,0.0639629200463499,0.93603707995365,0,0,0,Đạt,2026-06-14
2550,6,2,12,5,4433,582,306,276,4709,2417632804.0942264,328956755.3967958,183507107.27151495,145449648.12528083,2563082452.219507,0.0690277464471012,0.9309722535528988,0,0,0,Đạt,2026-06-14
2551,7,2,12,5,4709,675,149,526,5235,2563082452.219507,364603876.5100137,68301410.11608523,296302466.39392847,2859384918.613436,0.0316415374814185,0.9683584625185816,0,0,0,Đạt,2026-06-14
2552,8,2,12,5,5235,148,429,-281,4954,2859384918.613436,70647189.64325392,228949851.66793185,-158302662.02467793,2701082256.588758,0.0819484240687679,0.918051575931232,0,0,0,Đạt,2026-06-14
2553,9,2,12,5,4954,389,104,285,5239,2701082256.588758,193520944.9055898,53111015.56228836,140409929.34330142,2841492185.93206,0.0209931368591037,0.9790068631408962,0,0,0,Đạt,2026-06-14
2554,10,2,12,5,5239,360,500,-140,5099,2841492185.93206,193261635.1653083,295567197.77179205,-102305562.60648376,2739186623.325576,0.0954380606986066,0.9045619393013934,0,0,0,Đạt,2026-06-14
2555,11,2,12,5,5099,620,188,432,5531,2739186623.325576,333199689.66392696,122080146.79872124,211119542.8652057,2950306166.190781,0.0368699745048048,0.9631300254951952,0,0,0,Đạt,2026-06-14
2556,12,2,12,5,5531,71,525,-454,5077,2950306166.190781,37723963.78160355,297175921.7106941,-259451957.92909053,2690854208.2616906,0.0949195443861869,0.905080455613813,0,0,0,Đạt,2026-06-14
2557,1,2,12,6,5179,402,164,238,5417,20231003673.89613,1602816757.251129,707232795.2083068,895583962.0428219,21126587635.93895,0.0316663448542189,0.9683336551457812,0,0,0,Đạt,2026-06-14
2558,2,2,12,6,5417,230,429,-199,5218,21126587635.93895,825132648.1319537,1979700219.1123528,-1154567570.9803991,19972020064.95855,0.0791951264537566,0.9208048735462432,0,0,0,Đạt,2026-06-14
2559,3,2,12,6,5218,111,475,-364,4854,19972020064.95855,491671648.8969606,1889133052.7700176,-1397461403.8730574,18574558661.08549,0.0910310463779225,0.9089689536220774,0,0,0,Đạt,2026-06-14
2560,4,2,12,6,4854,329,332,-3,4851,18574558661.08549,1185873535.2471845,1221092566.7149725,-35219031.46778798,18539339629.617702,0.0683971981870622,0.9316028018129378,0,0,0,Đạt,2026-06-14
2561,5,2,12,6,4851,523,130,393,5244,18539339629.617702,2360226100.351016,586685454.8780177,1773540645.4729984,20312880275.090706,0.0267985982271696,0.9732014017728304,0,0,0,Đạt,2026-06-14
2562,6,2,12,6,5244,156,153,3,5247,20312880275.090706,673797312.7073036,644892530.1576011,28904782.549702525,20341785057.640404,0.0291762013729977,0.9708237986270024,0,0,0,Đạt,2026-06-14
2563,7,2,12,6,5247,346,255,91,5338,20341785057.640404,1384901538.3898084,1034018689.56149,350882848.8283185,20692667906.468723,0.0485991995425957,0.9514008004574044,0,0,0,Đạt,2026-06-14
2564,8,2,12,6,5338,75,268,-193,5145,20692667906.468723,315527393.99892986,1018488783.2661028,-702961389.2671729,19989706517.20155,0.0502060696890221,0.949793930310978,0,0,0,Đạt,2026-06-14
2565,9,2,12,6,5145,624,298,326,5471,19989706517.20155,2575027480.7593737,1048754439.6480908,1526273041.1112828,21515979558.31283,0.0579203109815354,0.9420796890184644,0,0,0,Đạt,2026-06-14
2566,10,2,12,6,5471,400,55,345,5816,21515979558.31283,1846849008.2615087,231473730.14037612,1615375278.1211326,23131354836.433964,0.0100530067629318,0.989946993237068,0,0,0,Đạt,2026-06-14
2567,11,2,12,6,5816,248,123,125,5941,23131354836.433964,1122334140.66633,413834010.9798303,708500129.6864998,23839854966.120464,0.0211485557083906,0.9788514442916092,0,0,0,Đạt,2026-06-14
2568,12,2,12,6,5941,396,192,204,6145,23839854966.120464,1654610637.5588944,727058885.086654,927551752.4722404,24767406718.592705,0.0323177916175728,0.9676822083824272,0,0,0,Đạt,2026-06-14
2569,1,2,12,7,7379,790,487,303,7682,7514772662.735978,648463551.4205719,500389245.78659743,148074305.6339745,7662846968.369952,0.0659981027239463,0.9340018972760536,0,0,0,Đạt,2026-06-14
2570,2,2,12,7,7682,855,750,105,7787,7662846968.369952,729010990.7757295,681935932.055421,47075058.72030854,7709922027.09026,0.0976308253059099,0.90236917469409,0,0,0,Đạt,2026-06-14
2571,3,2,12,7,7787,520,729,-209,7578,7709922027.09026,594633708.9011121,732667517.9171497,-138033809.01603758,7571888218.074223,0.0936175677411069,0.906382432258893,0,0,0,Đạt,2026-06-14
2572,4,2,12,7,7578,1005,266,739,8317,7571888218.074223,945081787.6090964,287971342.3611942,657110445.2479024,8228998663.3221245,0.0351016099234626,0.9648983900765372,0,0,0,Đạt,2026-06-14
2573,5,2,12,7,8317,705,425,280,8597,8228998663.3221245,703911577.6816126,400045366.7265845,303866210.9550281,8532864874.277153,0.0511001563063604,0.9488998436936396,0,0,0,Đạt,2026-06-14
2574,6,2,12,7,8597,914,379,535,9132,8532864874.277153,1049673410.4727856,394098927.7705109,655574482.7022747,9188439356.979427,0.0440851459811562,0.9559148540188438,0,0,0,Đạt,2026-06-14
2575,7,2,12,7,9132,719,491,228,9360,9188439356.979427,792356393.1813633,511067272.27681184,281289120.9045515,9469728477.88398,0.0537669732807709,0.946233026719229,0,0,0,Đạt,2026-06-14
2576,8,2,12,7,9360,522,235,287,9647,9469728477.88398,596662135.3272694,204330426.14764547,392331709.179624,9862060187.063604,0.0251068376068376,0.9748931623931624,0,0,0,Đạt,2026-06-14
2577,9,2,12,7,9647,778,439,339,9986,9862060187.063604,781506424.9164523,490365618.8624593,291140806.053993,10153200993.117598,0.0455063750388721,0.9544936249611278,0,0,0,Đạt,2026-06-14
2578,10,2,12,7,9986,1150,302,848,10834,10153200993.117598,1249215615.909336,318110553.20494705,931105062.7043892,11084306055.821987,0.0302423392749849,0.969757660725015,0,0,0,Đạt,2026-06-14
2579,11,2,12,7,10834,1555,626,929,11763,11084306055.821987,1398515305.6962824,663593013.67253,734922292.0237523,11819228347.84574,0.0577810596270998,0.9422189403729,0,0,0,Đạt,2026-06-14
2580,12,2,12,7,11763,738,639,99,11862,11819228347.84574,749250326.6766509,615692317.8703212,133558008.80632973,11952786356.65207,0.0543228768171384,0.9456771231828616,0,0,0,Đạt,2026-06-14
2581,1,2,12,8,5209,572,307,265,5474,5326140177.43028,580743828.7563252,256372674.39894965,324371154.3573756,5650511331.787655,0.0589364561336148,0.9410635438663852,0,0,0,Đạt,2026-06-14
2582,2,2,12,8,5474,355,157,198,5672,5650511331.787655,354243114.4117032,178780330.63843262,175462783.7732706,5825974115.5609255,0.0286810376324442,0.9713189623675558,0,0,0,Đạt,2026-06-14
2583,3,2,12,8,5672,509,217,292,5964,5825974115.5609255,496073634.6326378,231489693.79497743,264583940.8376604,6090558056.398586,0.0382581100141043,0.9617418899858956,0,0,0,Đạt,2026-06-14
2584,4,2,12,8,5964,512,556,-44,5920,6090558056.398586,615195879.6697816,640951429.609169,-25755549.93938744,6064802506.459199,0.0932260228034875,0.9067739771965124,0,0,0,Đạt,2026-06-14
2585,5,2,12,8,5920,587,384,203,6123,6064802506.459199,616342223.1778173,420760251.2451908,195581971.93262652,6260384478.391826,0.0648648648648648,0.9351351351351352,0,0,0,Đạt,2026-06-14
2586,6,2,12,8,6123,586,381,205,6328,6260384478.391826,633742420.4280211,414904943.4864336,218837476.94158745,6479221955.333413,0.0622243998040176,0.9377756001959824,0,0,0,Đạt,2026-06-14
2587,7,2,12,8,6328,890,108,782,7110,6479221955.333413,938783993.3631614,129506181.37637928,809277811.9867822,7288499767.320195,0.0170670037926675,0.9829329962073324,0,0,0,Đạt,2026-06-14
2588,8,2,12,8,7110,786,125,661,7771,7288499767.320195,791582269.0434431,109698887.446069,681883381.5973741,7970383148.917569,0.0175808720112517,0.9824191279887482,0,0,0,Đạt,2026-06-14
2589,9,2,12,8,7771,353,168,185,7956,7970383148.917569,325565561.55953693,139501422.247866,186064139.31167093,8156447288.22924,0.0216188392742246,0.9783811607257752,0,0,0,Đạt,2026-06-14
2590,10,2,12,8,7956,1126,248,878,8834,8156447288.22924,1090315267.1495934,203702204.6595022,886613062.4900911,9043060350.719332,0.0311714429361488,0.9688285570638512,0,0,0,Đạt,2026-06-14
2591,11,2,12,8,8834,577,148,429,9263,9043060350.719332,561543394.0911366,141273794.2224278,420269599.8687088,9463329950.58804,0.0167534525696173,0.9832465474303826,0,0,0,Đạt,2026-06-14
2592,12,2,12,8,9263,675,576,99,9362,9463329950.58804,572475991.1727377,472030323.7820994,100445667.39063828,9563775617.97868,0.0621828781172406,0.9378171218827592,0,0,0,Đạt,2026-06-14
2593,1,2,13,1,330,40,8,32,362,6739770800.168867,920160370.0531454,180982497.81102985,739177872.2421156,7478948672.410983,0.0242424242424242,0.9757575757575756,0,0,0,Đạt,2026-06-14
2594,2,2,13,1,362,4,35,-31,331,7478948672.410983,92846605.6428246,632978041.3709713,-540131435.7281467,6938817236.682837,0.0966850828729281,0.9033149171270718,0,0,0,Đạt,2026-06-14
2595,3,2,13,1,331,15,17,-2,329,6938817236.682837,323314627.1528495,329188151.2097792,-5873524.056929708,6932943712.625907,0.0513595166163142,0.9486404833836858,0,0,0,Đạt,2026-06-14
2596,4,2,13,1,329,41,22,19,348,6932943712.625907,978057569.0284512,519184930.686192,458872638.3422592,7391816350.968166,0.0668693009118541,0.933130699088146,0,0,0,Đạt,2026-06-14
2597,5,2,13,1,348,4,6,-2,346,7391816350.968166,86196716.38149163,126007567.93570742,-39810851.55421579,7352005499.413951,0.0172413793103448,0.9827586206896552,0,0,0,Đạt,2026-06-14
2598,6,2,13,1,346,48,12,36,382,7352005499.413951,994437054.5726172,217111443.4084723,777325611.164145,8129331110.578096,0.0346820809248554,0.9653179190751444,0,0,0,Đạt,2026-06-14
2599,7,2,13,1,382,26,21,5,387,8129331110.578096,588532224.7965145,417172713.1090996,171359511.68741494,8300690622.265511,0.0549738219895288,0.9450261780104712,0,0,0,Đạt,2026-06-14
2600,8,2,13,1,387,27,29,-2,385,8300690622.265511,638547549.3003211,640563161.264127,-2015611.963805914,8298675010.301705,0.0749354005167958,0.925064599483204,0,0,0,Đạt,2026-06-14
2601,9,2,13,1,385,35,36,-1,384,8298675010.301705,648440527.6959343,832133114.881637,-183692587.18570268,8114982423.116003,0.0935064935064935,0.9064935064935064,0,0,0,Đạt,2026-06-14
2602,10,2,13,1,384,53,13,40,424,8114982423.116003,913979862.6302612,232904583.8547294,681075278.7755319,8796057701.891535,0.0338541666666666,0.9661458333333334,0,0,0,Đạt,2026-06-14
2603,11,2,13,1,424,18,18,0,424,8796057701.891535,408694583.82257473,434808831.9443348,-26114248.12176007,8769943453.769775,0.0424528301886792,0.9575471698113208,0,0,0,Đạt,2026-06-14
2604,12,2,13,1,424,31,32,-1,423,8769943453.769775,536790924.3582608,667749534.9816607,-130958610.62339996,8638984843.146376,0.0754716981132075,0.9245283018867924,0,0,0,Đạt,2026-06-14
2605,1,2,13,2,337,8,13,-5,332,5965432432.836824,127219799.54274644,228558089.46550897,-101338289.92276251,5864094142.914062,0.0385756676557863,0.9614243323442137,0,0,0,Đạt,2026-06-14
2606,2,2,13,2,332,43,10,33,365,5864094142.914062,673760820.9194921,181829435.89072028,491931385.0287719,6356025527.942833,0.0301204819277108,0.9698795180722892,0,0,0,Đạt,2026-06-14
2607,3,2,13,2,365,13,21,-8,357,6356025527.942833,209503740.29902852,391125524.6995959,-181621784.40056735,6174403743.542266,0.0575342465753424,0.9424657534246575,0,0,0,Đạt,2026-06-14
2608,4,2,13,2,357,46,33,13,370,6174403743.542266,916948764.3792832,537325026.3367337,379623738.0425494,6554027481.584815,0.0924369747899159,0.907563025210084,0,0,0,Đạt,2026-06-14
2609,5,2,13,2,370,7,8,-1,369,6554027481.584815,118425637.80348618,137992021.33024326,-19566383.52675708,6534461098.058058,0.0216216216216216,0.9783783783783784,0,0,0,Đạt,2026-06-14
2610,6,2,13,2,369,17,29,-12,357,6534461098.058058,282243277.8169931,536289825.1940984,-254046547.3771053,6280414550.680952,0.078590785907859,0.9214092140921408,0,0,0,Đạt,2026-06-14
2611,7,2,13,2,357,15,8,7,364,6280414550.680952,268525924.1162494,156512166.981139,112013757.13511038,6392428307.816063,0.0224089635854341,0.9775910364145658,0,0,0,Đạt,2026-06-14
2612,8,2,13,2,364,29,35,-6,358,6392428307.816063,468761567.81067705,586959834.8839117,-118198267.07323468,6274230040.742828,0.0961538461538461,0.903846153846154,0,0,0,Đạt,2026-06-14
2613,9,2,13,2,358,42,30,12,370,6274230040.742828,680344790.7893847,455792954.60188335,224551836.18750137,6498781876.930329,0.0837988826815642,0.9162011173184358,0,0,0,Đạt,2026-06-14
2614,10,2,13,2,370,39,10,29,399,6498781876.930329,635491692.4193053,154932636.0129781,480559056.4063273,6979340933.336657,0.027027027027027,0.972972972972973,0,0,0,Đạt,2026-06-14
2615,11,2,13,2,399,22,15,7,406,6979340933.336657,392391100.4323618,301266457.9673597,91124642.46500212,7070465575.801659,0.037593984962406,0.962406015037594,0,0,0,Đạt,2026-06-14
2616,12,2,13,2,406,34,6,28,434,7070465575.801659,549083899.1033838,99937637.49365927,449146261.6097245,7519611837.411383,0.0147783251231527,0.9852216748768472,0,0,0,Đạt,2026-06-14
2617,1,2,13,3,229,11,9,2,231,2429965908.6999784,116304584.93108316,100690429.4307303,15614155.50035286,2445580064.200331,0.0393013100436681,0.960698689956332,0,0,0,Đạt,2026-06-14
2618,2,2,13,3,231,10,17,-7,224,2445580064.200331,118510959.5530405,162509871.22105166,-43998911.66801116,2401581152.53232,0.0735930735930736,0.9264069264069263,0,0,0,Đạt,2026-06-14
