Month,Region,Segment,Churn_Reason,Beginning_Customers,New_Customers,Lost_Customers,Net_Customers,Running_Total,Beginning_MRR,Expansion_MRR,Lost_MRR,Net_MRR,Running_Total_MRR,Churn_Rate,Retention_Rate,Missing_Records,Duplicate_Customers,Invalid_Churn_Records,Data_Quality_Status,Last_Updated_Date
2025-08-01,Đà Nẵng,Boomers,Lãi suất không cạnh tranh,1988,79,184,-105,1883,6414968995.263173,241686652.43143776,626847834.7317522,-385161182.3003144,6029807812.962858,0.0925553319919517,0.9074446680080483,0,0,0,Đạt,2026-06-14
2025-09-01,Đà Nẵng,Boomers,Lãi suất không cạnh tranh,1883,238,173,65,1948,6029807812.962858,782845143.9271439,480202208.7100405,302642935.2171034,6332450748.179961,0.09187466808284653,0.9081253319171535,0,0,0,Đạt,2026-06-14
2025-10-01,Đà Nẵng,Boomers,Lãi suất không cạnh tranh,1948,126,70,56,2004,6332450748.179961,419528280.1645229,249965672.78204542,169562607.38247746,6502013355.562439,0.03593429158110883,0.9640657084188912,0,0,0,Đạt,2026-06-14
2025-11-01,Đà Nẵng,Boomers,Lãi suất không cạnh tranh,2004,205,191,14,2018,6502013355.562439,554397295.773036,628001859.2855247,-73604563.51248872,6428408792.049951,0.09530938123752496,0.904690618762475,0,0,0,Đạt,2026-06-14
2025-12-01,Đà Nẵng,Boomers,Lãi suất không cạnh tranh,2018,32,156,-124,1894,6428408792.049951,98395707.98511899,434067924.05469894,-335672216.06957996,6092736575.9803705,0.07730426164519326,0.9226957383548068,0,0,0,Đạt,2026-06-14
2025-01-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1082,61,87,-26,1056,1387210427.4035888,92370606.16193247,95198111.26844384,-2827505.1065113693,1384382922.2970774,0.08040665434380777,0.9195933456561922,0,0,0,Đạt,2026-06-14
2025-02-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1056,158,87,71,1127,1384382922.2970774,213514030.42643356,101825913.98537205,111688116.44106151,1496071038.738139,0.08238636363636363,0.9176136363636364,0,0,0,Đạt,2026-06-14
2025-03-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1127,147,97,50,1177,1496071038.738139,169576441.79297623,119513787.06175725,50062654.73121898,1546133693.469358,0.08606921029281278,0.9139307897071872,0,0,0,Đạt,2026-06-14
2025-04-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1177,55,85,-30,1147,1546133693.469358,61868006.98977613,114943496.7518784,-53075489.76210227,1493058203.7072556,0.07221750212404418,0.9277824978759558,0,0,0,Đạt,2026-06-14
2025-05-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1147,116,83,33,1180,1493058203.7072556,119225430.98632355,118269837.815622,955593.1707015485,1494013796.877957,0.07236268526591107,0.927637314734089,0,0,0,Đạt,2026-06-14
2025-06-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1180,118,21,97,1277,1494013796.877957,137853300.89042395,24947291.379053704,112906009.51137024,1606919806.3893273,0.017796610169491526,0.9822033898305085,0,0,0,Đạt,2026-06-14
2025-07-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1277,43,110,-67,1210,1606919806.3893273,46681030.410401054,144696843.35666567,-98015812.94626462,1508903993.4430628,0.08613938919342208,0.9138606108065779,0,0,0,Đạt,2026-06-14
2025-08-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1210,29,44,-15,1195,1508903993.4430628,43894551.94110242,64900235.60331547,-21005683.66221305,1487898309.7808497,0.03636363636363636,0.9636363636363636,0,0,0,Đạt,2026-06-14
2025-09-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1195,75,55,20,1215,1487898309.7808497,112949997.84233935,78583188.5289001,34366809.31343925,1522265119.0942888,0.04602510460251046,0.9539748953974896,0,0,0,Đạt,2026-06-14
2025-10-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1215,22,52,-30,1185,1522265119.0942888,31094526.915582817,59510571.91409386,-28416044.998511042,1493849074.0957778,0.04279835390946502,0.9572016460905349,0,0,0,Đạt,2026-06-14
2025-11-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1185,39,24,15,1200,1493849074.0957778,46126218.69682446,34162304.49123112,11963914.20559334,1505812988.301371,0.020253164556962026,0.979746835443038,3,0,4,Cần kiểm tra,2026-06-14
2025-12-01,Đà Nẵng,Boomers,Chăm sóc khách hàng kém,1200,171,25,146,1346,1505812988.301371,200562786.5873166,31706696.777327806,168856089.8099888,1674669078.1113598,0.020833333333333332,0.9791666666666666,0,0,0,Đạt,2026-06-14
2025-01-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,1517,220,26,194,1711,6652996024.164758,1127226449.2418861,103038398.00735813,1024188051.2345281,7677184075.399286,0.017139090309822018,0.982860909690178,0,0,0,Đạt,2026-06-14
2025-02-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,1711,171,23,148,1859,7677184075.399286,852682177.21175,111546396.91139364,741135780.3003564,8418319855.699642,0.013442431326709527,0.9865575686732905,0,0,0,Đạt,2026-06-14
2025-03-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,1859,266,140,126,1985,8418319855.699642,1004459580.9342285,592033357.6167843,412426223.3174442,8830746079.017086,0.07530930607853685,0.9246906939214632,0,0,0,Đạt,2026-06-14
2025-04-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,1985,251,72,179,2164,8830746079.017086,1114714857.4226785,338286471.0153989,776428386.4072795,9607174465.424366,0.036272040302267,0.963727959697733,0,0,0,Đạt,2026-06-14
2025-05-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,2164,302,100,202,2366,9607174465.424366,1489000959.4374506,478439675.7752747,1010561283.6621759,10617735749.086542,0.04621072088724584,0.9537892791127541,0,0,0,Đạt,2026-06-14
2025-06-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,2366,28,202,-174,2192,10617735749.086542,134679149.2411648,1060952324.809187,-926273175.5680223,9691462573.51852,0.08537616229923922,0.9146238377007607,0,0,0,Đạt,2026-06-14
2025-07-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,2192,291,36,255,2447,9691462573.51852,1468355275.1639657,131842716.86742663,1336512558.296539,11027975131.81506,0.016423357664233577,0.9835766423357665,0,0,0,Đạt,2026-06-14
2025-08-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,2447,362,213,149,2596,11027975131.81506,1753911180.7756772,1010197043.6103438,743714137.1653334,11771689268.980392,0.08704536166734778,0.9129546383326522,0,0,0,Đạt,2026-06-14
2025-09-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,2596,273,179,94,2690,11771689268.980392,1183362844.3330836,657666715.2592505,525696129.0738331,12297385398.054226,0.0689522342064715,0.9310477657935285,0,0,0,Đạt,2026-06-14
2025-10-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,2690,184,130,54,2744,12297385398.054226,803547540.9198179,474525503.0944249,329022037.825393,12626407435.87962,0.048327137546468404,0.9516728624535316,0,0,0,Đạt,2026-06-14
2025-11-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,2744,237,119,118,2862,12626407435.87962,1159022691.9585562,553953122.8053043,605069569.1532519,13231477005.032871,0.04336734693877551,0.9566326530612245,0,0,0,Đạt,2026-06-14
2025-12-01,Đà Nẵng,Boomers,Ứng dụng lỗi/chậm,2862,148,38,110,2972,13231477005.032871,718083099.7533798,161607287.72660765,556475812.0267721,13787952817.059643,0.013277428371767994,0.986722571628232,0,0,0,Đạt,2026-06-14
2025-01-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1435,146,32,114,1549,6281579830.661924,586096024.0305694,145723244.03184578,440372779.9987236,6721952610.660648,0.02229965156794425,0.9777003484320558,0,0,0,Đạt,2026-06-14
2025-02-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1549,197,132,65,1614,6721952610.660648,1034549347.3825614,555309803.0362558,479239544.3463056,7201192155.006954,0.08521626856036152,0.9147837314396385,0,0,0,Đạt,2026-06-14
2025-03-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1614,119,145,-26,1588,7201192155.006954,436750595.4308254,739659356.6719714,-302908761.241146,6898283393.765808,0.08983890954151177,0.9101610904584883,0,0,0,Đạt,2026-06-14
2025-04-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1588,55,120,-65,1523,6898283393.765808,255500538.85672566,597237692.793368,-341737153.9366423,6556546239.829165,0.07556675062972293,0.924433249370277,5,0,0,Cần kiểm tra,2026-06-14
2025-05-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1523,151,151,0,1523,6556546239.829165,757768631.0909411,692794554.0279351,64974077.063005924,6621520316.892172,0.09914642153644124,0.9008535784635587,0,0,0,Đạt,2026-06-14
2025-06-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1523,78,51,27,1550,6621520316.892172,314153383.36425334,220179826.45603567,93973556.90821767,6715493873.800389,0.0334865397242285,0.9665134602757715,0,0,0,Đạt,2026-06-14
2025-07-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1550,46,150,-104,1446,6715493873.800389,240756631.01380128,532395409.28537995,-291638778.27157867,6423855095.5288105,0.0967741935483871,0.9032258064516129,0,0,0,Đạt,2026-06-14
2025-08-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1446,182,75,107,1553,6423855095.5288105,766402934.1992192,392646178.6872638,373756755.51195544,6797611851.040766,0.05186721991701245,0.9481327800829875,0,0,0,Đạt,2026-06-14
2025-09-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1553,202,26,176,1729,6797611851.040766,958491964.7638324,115854332.27650265,842637632.4873298,7640249483.528095,0.01674179008370895,0.9832582099162911,0,0,0,Đạt,2026-06-14
2025-10-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1729,40,117,-77,1652,7640249483.528095,141175860.7629767,483455316.29159546,-342279455.52861875,7297970027.999476,0.06766917293233082,0.9323308270676691,0,0,0,Đạt,2026-06-14
2025-11-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1652,34,25,9,1661,7297970027.999476,154134107.49728706,105423047.56369908,48711059.93358798,7346681087.933064,0.01513317191283293,0.9848668280871671,0,0,0,Đạt,2026-06-14
2025-12-01,Đà Nẵng,Boomers,Thủ tục rườm rà,1661,87,20,67,1728,7346681087.933064,353097721.55424535,70658351.42740755,282439370.1268378,7629120458.059902,0.012040939193257074,0.9879590608067429,0,0,0,Đạt,2026-06-14
2025-01-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1194,26,45,-19,1175,1199036284.7997758,22375293.74242575,43762699.939248726,-21387406.196822975,1177648878.602953,0.03768844221105527,0.9623115577889447,0,0,0,Đạt,2026-06-14
2025-02-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1175,77,112,-35,1140,1177648878.602953,85547718.08028993,106281663.36545847,-20733945.285168543,1156914933.3177843,0.09531914893617022,0.9046808510638298,0,0,0,Đạt,2026-06-14
2025-03-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1140,161,52,109,1249,1156914933.3177843,146790061.5994649,49358103.93223711,97431957.66722777,1254346890.985012,0.0456140350877193,0.9543859649122807,5,8,0,Cần kiểm tra,2026-06-14
2025-04-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1249,62,20,42,1291,1254346890.985012,58067624.9923216,22859951.35884061,35207673.633480996,1289554564.618493,0.016012810248198558,0.9839871897518014,0,0,0,Đạt,2026-06-14
2025-05-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1291,35,65,-30,1261,1289554564.618493,31504063.006065134,52587495.97715089,-21083432.971085753,1268471131.6474073,0.05034856700232378,0.9496514329976762,0,0,0,Đạt,2026-06-14
2025-06-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1261,73,51,22,1283,1268471131.6474073,73864756.86164795,44492420.16935447,29372336.69229348,1297843468.3397007,0.040444091990483745,0.9595559080095163,0,0,0,Đạt,2026-06-14
2025-07-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1283,89,22,67,1350,1297843468.3397007,86878259.27308418,23169430.568296168,63708828.704788014,1361552297.0444887,0.0171473109898675,0.9828526890101325,0,0,0,Đạt,2026-06-14
2025-08-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1350,192,52,140,1490,1361552297.0444887,170566125.64375782,53256496.3285563,117309629.31520152,1478861926.3596902,0.03851851851851852,0.9614814814814815,0,0,0,Đạt,2026-06-14
2025-09-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1490,138,16,122,1612,1478861926.3596902,117726247.11926952,15716765.76998005,102009481.34928948,1580871407.7089796,0.010738255033557046,0.9892617449664429,0,0,0,Đạt,2026-06-14
2025-10-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1612,130,18,112,1724,1580871407.7089796,119191722.46369629,16400089.15212708,102791633.31156921,1683663041.0205488,0.011166253101736972,0.988833746898263,0,0,0,Đạt,2026-06-14
2025-11-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1724,171,122,49,1773,1683663041.0205488,161843849.07749918,123796936.04732308,38046913.0301761,1721709954.050725,0.07076566125290024,0.9292343387470998,0,0,0,Đạt,2026-06-14
2025-12-01,Đà Nẵng,Boomers,Đối thủ khuyến mãi tốt,1773,121,150,-29,1744,1721709954.050725,107493896.1708829,147082284.54903245,-39588388.378149554,1682121565.6725755,0.08460236886632826,0.9153976311336718,0,0,0,Đạt,2026-06-14
2025-01-01,Đà Nẵng,Boomers,Không còn nhu cầu,1870,200,60,140,2010,8602133878.740469,981568906.8095261,267897421.2489872,713671485.5605389,9315805364.301008,0.03208556149732621,0.9679144385026738,0,0,0,Đạt,2026-06-14
2025-02-01,Đà Nẵng,Boomers,Không còn nhu cầu,2010,27,30,-3,2007,9315805364.301008,139550002.83543032,146680709.81616083,-7130706.980730504,9308674657.320278,0.014925373134328358,0.9850746268656716,0,0,0,Đạt,2026-06-14
2025-03-01,Đà Nẵng,Boomers,Không còn nhu cầu,2007,263,138,125,2132,9308674657.320278,1445739255.9659507,625036304.1749613,820702951.7909894,10129377609.111267,0.0687593423019432,0.9312406576980568,0,0,0,Đạt,2026-06-14
2025-04-01,Đà Nẵng,Boomers,Không còn nhu cầu,2132,245,89,156,2288,10129377609.111267,1160768428.1115086,366931737.15565115,793836690.9558575,10923214300.067125,0.04174484052532833,0.9582551594746717,0,0,0,Đạt,2026-06-14
2025-05-01,Đà Nẵng,Boomers,Không còn nhu cầu,2288,287,87,200,2488,10923214300.067125,1193715436.2826347,419243565.0040679,774471871.2785668,11697686171.345692,0.03802447552447553,0.9619755244755245,0,0,0,Đạt,2026-06-14
2025-06-01,Đà Nẵng,Boomers,Không còn nhu cầu,2488,344,86,258,2746,11697686171.345692,1683863862.0283616,462023882.3036854,1221839979.7246761,12919526151.070368,0.03456591639871383,0.9654340836012861,0,0,0,Đạt,2026-06-14
2025-07-01,Đà Nẵng,Boomers,Không còn nhu cầu,2746,300,149,151,2897,12919526151.070368,1223207115.0315986,629367223.0390742,593839891.9925244,13513366043.062893,0.054260742898761836,0.9457392571012382,0,0,0,Đạt,2026-06-14
2025-08-01,Đà Nẵng,Boomers,Không còn nhu cầu,2897,169,83,86,2983,13513366043.062893,754982783.5586771,313889722.5695692,441093060.9891079,13954459104.052,0.02865032792544011,0.9713496720745599,0,0,0,Đạt,2026-06-14
2025-09-01,Đà Nẵng,Boomers,Không còn nhu cầu,2983,76,160,-84,2899,13954459104.052,343156568.9826766,823865399.2074296,-480708830.224753,13473750273.827248,0.05363727790814616,0.9463627220918538,0,0,0,Đạt,2026-06-14
2025-10-01,Đà Nẵng,Boomers,Không còn nhu cầu,2899,260,80,180,3079,13473750273.827248,1095249505.7161777,333367024.2247169,761882481.4914608,14235632755.318708,0.027595722662987238,0.9724042773370127,10,0,0,Cần kiểm tra,2026-06-14
2025-11-01,Đà Nẵng,Boomers,Không còn nhu cầu,3079,85,85,0,3079,14235632755.318708,450307165.800618,334195687.12404424,116111478.67657375,14351744233.995281,0.027606365703150372,0.9723936342968497,0,0,0,Đạt,2026-06-14
2025-12-01,Đà Nẵng,Boomers,Không còn nhu cầu,3079,288,204,84,3163,14351744233.995281,1426489900.8499844,1065501480.4063984,360988420.443586,14712732654.438868,0.0662552776875609,0.9337447223124391,10,0,0,Cần kiểm tra,2026-06-14
2025-01-01,Đà Nẵng,Boomers,Khác,859,103,81,22,881,3500192741.4622946,427753003.2553439,343652630.2246243,84100373.03071964,3584293114.4930143,0.09429569266589057,0.9057043073341094,0,0,0,Đạt,2026-06-14
2025-02-01,Đà Nẵng,Boomers,Khác,881,87,57,30,911,3584293114.4930143,297786555.05489546,191327740.5434389,106458814.51145655,3690751929.004471,0.06469920544835414,0.9353007945516458,0,0,0,Đạt,2026-06-14
2025-03-01,Đà Nẵng,Boomers,Khác,911,67,77,-10,901,3690751929.004471,302933636.0158919,285402981.47819936,17530654.537692547,3708282583.5421634,0.0845225027442371,0.9154774972557629,0,0,0,Đạt,2026-06-14
2025-04-01,Đà Nẵng,Boomers,Khác,901,98,38,60,961,3708282583.5421634,383351884.07738674,159047110.698097,224304773.37928975,3932587356.921453,0.042175360710321866,0.9578246392896781,0,0,0,Đạt,2026-06-14
2025-05-01,Đà Nẵng,Boomers,Khác,961,33,54,-21,940,3932587356.921453,109682132.08762155,247078387.23765954,-137396255.150038,3795191101.7714148,0.05619146722164412,0.9438085327783559,0,0,0,Đạt,2026-06-14
2025-06-01,Đà Nẵng,Boomers,Khác,940,39,51,-12,928,3795191101.7714148,166692524.53269365,217656234.14105937,-50963709.608365715,3744227392.163049,0.05425531914893617,0.9457446808510638,0,0,0,Đạt,2026-06-14
2025-07-01,Đà Nẵng,Boomers,Khác,928,71,84,-13,915,3744227392.163049,308529280.334713,406881457.99529296,-98352177.66057998,3645875214.502469,0.09051724137931035,0.9094827586206896,0,0,0,Đạt,2026-06-14
2025-08-01,Đà Nẵng,Boomers,Khác,915,65,73,-8,907,3645875214.502469,262604123.88013175,351557117.72290844,-88952993.84277669,3556922220.6596923,0.07978142076502732,0.9202185792349726,0,0,0,Đạt,2026-06-14
2025-09-01,Đà Nẵng,Boomers,Khác,907,26,16,10,917,3556922220.6596923,124756427.59866269,57018675.0035715,67737752.5950912,3624659973.2547836,0.017640573318632856,0.9823594266813671,0,0,0,Đạt,2026-06-14
2025-10-01,Đà Nẵng,Boomers,Khác,917,109,56,53,970,3624659973.2547836,483199089.2845637,224111477.7328403,259087611.55172342,3883747584.806507,0.061068702290076333,0.9389312977099237,0,0,0,Đạt,2026-06-14
2025-11-01,Đà Nẵng,Boomers,Khác,970,20,38,-18,952,3883747584.806507,69812073.33879085,154913931.8616966,-85101858.52290575,3798645726.2836013,0.03917525773195876,0.9608247422680413,0,0,0,Đạt,2026-06-14
2025-12-01,Đà Nẵng,Boomers,Khác,952,135,15,120,1072,3798645726.2836013,513173773.58971304,56242880.57234318,456930893.01736987,4255576619.300971,0.015756302521008403,0.9842436974789917,0,0,0,Đạt,2026-06-14
2025-01-01,Đà Nẵng,Mass,Phí dịch vụ cao,1367,187,59,128,1495,1534222158.1368654,183911805.31973782,53146171.38923304,130765633.93050478,1664987792.0673702,0.04316020482809071,0.9568397951719093,0,0,0,Đạt,2026-06-14
2025-02-01,Đà Nẵng,Mass,Phí dịch vụ cao,1495,36,133,-97,1398,1664987792.0673702,46726934.97696066,132341861.5488218,-85614926.57186115,1579372865.4955091,0.08896321070234113,0.9110367892976589,0,0,0,Đạt,2026-06-14
2025-03-01,Đà Nẵng,Mass,Phí dịch vụ cao,1398,150,105,45,1443,1579372865.4955091,153351759.09921017,116084929.64172317,37266829.457487,1616639694.9529963,0.07510729613733906,0.924892703862661,0,0,0,Đạt,2026-06-14
2025-04-01,Đà Nẵng,Mass,Phí dịch vụ cao,1443,188,111,77,1520,1616639694.9529963,232075638.37657717,129709865.63376439,102365772.74281278,1719005467.6958091,0.07692307692307693,0.9230769230769231,0,0,0,Đạt,2026-06-14
2025-05-01,Đà Nẵng,Mass,Phí dịch vụ cao,1520,106,120,-14,1506,1719005467.6958091,125427521.53384767,114021156.15398549,11406365.37986219,1730411833.0756712,0.07894736842105263,0.9210526315789473,0,0,0,Đạt,2026-06-14
2025-06-01,Đà Nẵng,Mass,Phí dịch vụ cao,1506,174,74,100,1606,1730411833.0756712,194973476.3261372,83898449.13462023,111075027.19151698,1841486860.267188,0.049136786188579015,0.950863213811421,0,0,0,Đạt,2026-06-14
2025-07-01,Đà Nẵng,Mass,Phí dịch vụ cao,1606,153,87,66,1672,1841486860.267188,151322551.46367654,88408852.74648736,62913698.71718918,1904400558.9843771,0.05417185554171856,0.9458281444582815,0,0,0,Đạt,2026-06-14
2025-08-01,Đà Nẵng,Mass,Phí dịch vụ cao,1672,52,66,-14,1658,1904400558.9843771,51367141.95741437,74393441.07943447,-23026299.122020103,1881374259.8623571,0.039473684210526314,0.9605263157894737,0,0,0,Đạt,2026-06-14
2025-09-01,Đà Nẵng,Mass,Phí dịch vụ cao,1658,208,79,129,1787,1881374259.8623571,208890975.91084194,86822900.09162933,122068075.81921262,2003442335.6815698,0.04764776839565742,0.9523522316043426,0,0,0,Đạt,2026-06-14
2025-10-01,Đà Nẵng,Mass,Phí dịch vụ cao,1787,214,65,149,1936,2003442335.6815698,219934610.75277478,87119064.7749259,132815545.97784887,2136257881.6594186,0.03637381085618355,0.9636261891438165,0,0,0,Đạt,2026-06-14
2025-11-01,Đà Nẵng,Mass,Phí dịch vụ cao,1936,59,151,-92,1844,2136257881.6594186,71749238.75275825,173279173.93615383,-101529935.18339558,2034727946.476023,0.07799586776859505,0.922004132231405,0,0,0,Đạt,2026-06-14
2025-12-01,Đà Nẵng,Mass,Phí dịch vụ cao,1844,105,119,-14,1830,2034727946.476023,100147887.32570176,144048654.6199664,-43900767.29426463,1990827179.1817584,0.06453362255965293,0.9354663774403471,0,0,0,Đạt,2026-06-14
2025-01-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,997,70,15,55,1052,757146594.8856539,58806090.71171891,10462106.244881466,48343984.46683744,805490579.3524913,0.015045135406218655,0.9849548645937813,0,0,0,Đạt,2026-06-14
2025-02-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,1052,43,51,-8,1044,805490579.3524913,26135652.168327376,35905045.7292573,-9769393.560929924,795721185.7915614,0.04847908745247148,0.9515209125475286,0,0,0,Đạt,2026-06-14
2025-03-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,1044,148,52,96,1140,795721185.7915614,132997215.35662101,37626646.57417516,95370568.78244585,891091754.5740073,0.04980842911877394,0.9501915708812261,0,0,0,Đạt,2026-06-14
2025-04-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,1140,44,45,-1,1139,891091754.5740073,33295830.750840895,37778574.85034347,-4482744.099502578,886609010.4745047,0.039473684210526314,0.9605263157894737,0,0,0,Đạt,2026-06-14
2025-05-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,1139,11,37,-26,1113,886609010.4745047,8445067.108352197,27805004.35876618,-19359937.250413984,867249073.2240907,0.0324846356453029,0.9675153643546971,0,0,0,Đạt,2026-06-14
2025-06-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,1113,143,97,46,1159,867249073.2240907,106053219.1131371,61333542.209969446,44719676.90316765,911968750.1272583,0.08715184186882301,0.912848158131177,0,0,0,Đạt,2026-06-14
2025-07-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,1159,65,88,-23,1136,911968750.1272583,51880751.286003225,59867674.116087615,-7986922.830084391,903981827.2971739,0.07592752372735116,0.9240724762726489,0,0,0,Đạt,2026-06-14
2025-08-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,1136,99,82,17,1153,903981827.2971739,65579016.55571024,56681627.526747,8897389.028963238,912879216.3261371,0.0721830985915493,0.9278169014084507,0,0,0,Đạt,2026-06-14
2025-09-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,1153,141,49,92,1245,912879216.3261371,109316054.62019919,40122863.99958396,69193190.62061523,982072406.9467523,0.042497831743278404,0.9575021682567216,0,0,0,Đạt,2026-06-14
2025-10-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,1245,39,82,-43,1202,982072406.9467523,30616886.907801,71139926.40758982,-40523039.49978882,941549367.4469635,0.06586345381526104,0.934136546184739,0,0,0,Đạt,2026-06-14
2025-11-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,1202,80,106,-26,1176,941549367.4469635,71739800.36307429,80475359.9399725,-8735559.576898217,932813807.8700653,0.08818635607321132,0.9118136439267887,0,0,0,Đạt,2026-06-14
2025-12-01,Đà Nẵng,Mass,Lãi suất không cạnh tranh,1176,103,86,17,1193,932813807.8700653,79877502.00710833,64978087.78446845,14899414.222639881,947713222.0927052,0.07312925170068027,0.9268707482993197,0,0,0,Đạt,2026-06-14
2025-01-01,Đà Nẵng,Mass,Chăm sóc khách hàng kém,1289,111,118,-7,1282,3176837806.1214395,283548147.14195836,252549313.4148333,30998833.72712505,3207836639.8485646,0.09154383242823895,0.9084561675717611,0,0,0,Đạt,2026-06-14
2025-02-01,Đà Nẵng,Mass,Chăm sóc khách hàng kém,1282,87,34,53,1335,3207836639.8485646,199914437.01550582,92812054.35533458,107102382.66017124,3314939022.5087357,0.0265210608424337,0.9734789391575663,0,0,0,Đạt,2026-06-14
2025-03-01,Đà Nẵng,Mass,Chăm sóc khách hàng kém,1335,188,125,63,1398,3314939022.5087357,471141935.3157481,260349162.7553488,210792772.5603993,3525731795.0691347,0.09363295880149813,0.9063670411985019,0,0,0,Đạt,2026-06-14
2025-04-01,Đà Nẵng,Mass,Chăm sóc khách hàng kém,1398,189,63,126,1524,3525731795.0691347,383089695.58305895,125510567.21223779,257579128.37082118,3783310923.4399557,0.045064377682403435,0.9549356223175965,0,0,0,Đạt,2026-06-14
2025-05-01,Đà Nẵng,Mass,Chăm sóc khách hàng kém,1524,88,139,-51,1473,3783310923.4399557,254531497.2634794,399042435.67531806,-144510938.41183865,3638799985.028117,0.09120734908136482,0.9087926509186351,0,0,0,Đạt,2026-06-14
2025-06-01,Đà Nẵng,Mass,Chăm sóc khách hàng kém,1473,92,26,66,1539,3638799985.028117,248042908.3556515,54679457.73319231,193363450.62245917,3832163435.6505766,0.017651052274270197,0.9823489477257298,0,0,0,Đạt,2026-06-14
2025-07-01,Đà Nẵng,Mass,Chăm sóc khách hàng kém,1539,94,153,-59,1480,3832163435.6505766,188252821.40222764,443668088.26070625,-255415266.8584786,3576748168.792098,0.09941520467836257,0.9005847953216375,0,0,0,Đạt,2026-06-14
2025-08-01,Đà Nẵng,Mass,Chăm sóc khách hàng kém,1480,157,137,20,1500,3576748168.792098,385071854.0336519,364327812.1575831,20744041.87606877,3597492210.6681666,0.09256756756756757,0.9074324324324324,0,0,0,Đạt,2026-06-14
2025-09-01,Đà Nẵng,Mass,Chăm sóc khách hàng kém,1500,120,65,55,1555,3597492210.6681666,286840933.2513049,165096227.9215929,121744705.32971203,3719236915.9978786,0.043333333333333335,0.9566666666666667,0,0,0,Đạt,2026-06-14
2025-10-01,Đà Nẵng,Mass,Chăm sóc khách hàng kém,1555,145,72,73,1628,3719236915.9978786,359025382.8929649,142849507.83348444,216175875.05948046,3935412791.057359,0.04630225080385852,0.9536977491961415,0,0,0,Đạt,2026-06-14
2025-11-01,Đà Nẵng,Mass,Chăm sóc khách hàng kém,1628,72,104,-32,1596,3935412791.057359,194439628.6456932,223140277.2802511,-28700648.634557873,3906712142.4228015,0.06388206388206388,0.9361179361179361,9,0,0,Cần kiểm tra,2026-06-14
